start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-09 11:08:43.580000-06:00,2019-02-09 11:08:50.130000-06:00,0.4444444444444444,450,650,13,1,0
2019-02-09 11:08:43.580000-06:00,2019-02-09 11:08:46.830000-06:00,0.46153846153846145,650,950,5,0,0
2019-02-09 11:08:44.280000-06:00,2019-02-09 11:08:50.130000-06:00,0.22222222222222232,900,1100,7,1,0
2019-02-09 11:08:46.830000-06:00,2019-02-09 11:08:49.480000-06:00,0.33333333333333326,450,600,6,0,0
2019-02-09 11:08:47.280000-06:00,2019-02-09 11:08:50.130000-06:00,0.30000000000000004,500,650,6,1,0
2019-02-09 11:08:47.280000-06:00,2019-02-09 11:08:50.130000-06:00,0.33333333333333326,600,800,5,1,0
2019-02-09 11:08:52.630000-06:00,2019-02-09 11:08:56.680000-06:00,0.41666666666666674,600,850,7,1,0
2019-02-09 11:08:52.630000-06:00,2019-02-09 11:08:56.680000-06:00,0.3571428571428572,700,950,6,1,0
2019-02-09 11:08:54.180000-06:00,2019-02-09 11:08:59.280000-06:00,0.2727272727272727,550,700,9,1,0
2019-02-09 11:09:04.030000-06:00,2019-02-09 11:09:11.080000-06:00,0.5384615384615385,650,1000,10,1,0
2019-02-09 11:09:05.530000-06:00,2019-02-09 11:09:07.530000-06:00,0.22222222222222232,450,550,5,1,0
2019-02-09 11:09:05.530000-06:00,2019-02-09 11:09:08.180000-06:00,0.4444444444444444,450,650,6,1,0
2019-02-09 11:09:07.530000-06:00,2019-02-09 11:09:14.330000-06:00,0.4545454545454546,550,800,11,1,0
2019-02-09 11:09:07.530000-06:00,2019-02-09 11:09:11.680000-06:00,0.33333333333333326,600,800,7,1,0
2019-02-09 11:09:08.980000-06:00,2019-02-09 11:09:14.330000-06:00,0.36363636363636354,550,750,9,1,0
2019-02-09 11:09:10.430000-06:00,2019-02-09 11:09:13.580000-06:00,0.2727272727272727,550,700,6,1,0
2019-02-09 11:09:15.680000-06:00,2019-02-09 11:09:19.180000-06:00,0.33333333333333326,600,800,6,1,0
2019-02-09 11:09:15.680000-06:00,2019-02-09 11:09:20.730000-06:00,0.22222222222222232,900,1100,6,1,0
2019-02-09 11:09:16.580000-06:00,2019-02-09 11:09:20.730000-06:00,0.33333333333333326,450,600,9,1,0
2019-02-09 11:09:16.580000-06:00,2019-02-09 11:09:23.930000-06:00,0.5555555555555556,450,700,14,1,0
2019-02-09 11:09:17.830000-06:00,2019-02-09 11:09:20.280000-06:00,0.5,500,750,5,1,0
2019-02-09 11:09:20.730000-06:00,2019-02-09 11:09:23.930000-06:00,0.2727272727272727,550,700,6,1,0
2019-02-09 11:09:24.280000-06:00,2019-02-09 11:09:27.730000-06:00,0.5,500,750,6,1,0
2019-02-09 11:09:28.830000-06:00,2019-02-09 11:09:31.680000-06:00,0.19999999999999996,500,600,6,1,0
2019-02-09 11:09:32.880000-06:00,2019-02-09 11:09:42.780000-06:00,0.2941176470588236,850,1100,11,1,0
2019-02-09 11:09:33.080000-06:00,2019-02-09 11:09:39.830000-06:00,0.41666666666666674,600,850,10,1,0
2019-02-09 11:09:33.080000-06:00,2019-02-09 11:09:39.480000-06:00,0.5384615384615385,650,1000,9,1,0
2019-02-09 11:09:34.030000-06:00,2019-02-09 11:09:39.830000-06:00,0.5555555555555556,450,700,11,1,0
2019-02-09 11:09:36.980000-06:00,2019-02-09 11:09:39.830000-06:00,0.5,400,600,7,1,0
2019-02-09 11:09:37.130000-06:00,2019-02-09 11:09:39.830000-06:00,0.25,600,750,5,1,0
2019-02-09 11:09:43.230000-06:00,2019-02-09 11:09:53.130000-06:00,0.5384615384615385,650,1000,13,1,0
2019-02-09 11:09:43.230000-06:00,2019-02-09 11:09:49.380000-06:00,0.46666666666666656,750,1100,8,1,0
2019-02-09 11:09:47.730000-06:00,2019-02-09 11:09:53.730000-06:00,0.5,600,900,9,1,0
2019-02-09 11:09:50.230000-06:00,2019-02-09 11:09:53.730000-06:00,0.33333333333333326,600,800,6,0,0
2019-02-09 11:09:52.480000-06:00,2019-02-09 11:09:54.880000-06:00,0.30000000000000004,500,650,5,0,0
2019-02-09 11:09:59.930000-06:00,2019-02-09 11:10:04.630000-06:00,0.2941176470588236,850,1100,6,0,0
2019-02-09 11:10:14.380000-06:00,2019-02-09 11:10:16.780000-06:00,0.5,500,750,5,1,0
2019-02-09 11:10:14.480000-06:00,2019-02-09 11:10:17.730000-06:00,0.4444444444444444,450,650,7,1,0
2019-02-09 11:10:15.130000-06:00,2019-02-09 11:10:17.730000-06:00,0.33333333333333326,450,600,6,1,0
2019-02-09 11:10:15.530000-06:00,2019-02-09 11:10:24.180000-06:00,0.5384615384615385,650,1000,12,1,0
2019-02-09 11:10:15.730000-06:00,2019-02-09 11:10:19.580000-06:00,0.16666666666666674,900,1050,5,1,0
2019-02-09 11:10:17.230000-06:00,2019-02-09 11:10:23.030000-06:00,0.5,600,900,9,1,0
2019-02-09 11:10:18.880000-06:00,2019-02-09 11:10:23.030000-06:00,0.33333333333333326,600,800,7,1,0
2019-02-09 11:10:20.380000-06:00,2019-02-09 11:10:23.030000-06:00,0.16666666666666674,600,700,5,1,0
2019-02-09 11:10:23.380000-06:00,2019-02-09 11:10:26.530000-06:00,0.4545454545454546,550,800,6,1,0
2019-02-09 11:10:24.180000-06:00,2019-02-09 11:10:28.330000-06:00,0.3999999999999999,500,700,8,1,0
2019-02-09 11:10:24.180000-06:00,2019-02-09 11:10:31.430000-06:00,0.5,500,750,13,1,0
2019-02-09 11:10:27.030000-06:00,2019-02-09 11:10:31.430000-06:00,0.36363636363636354,550,750,8,1,0
2019-02-09 11:10:29.080000-06:00,2019-02-09 11:10:31.430000-06:00,0.18181818181818188,550,650,5,1,0
2019-02-09 11:10:29.630000-06:00,2019-02-09 11:10:35.430000-06:00,0.5,600,900,9,1,0
2019-02-09 11:10:30.230000-06:00,2019-02-09 11:10:35.430000-06:00,0.3076923076923077,650,850,8,1,0
2019-02-09 11:10:30.880000-06:00,2019-02-09 11:10:35.430000-06:00,0.46666666666666656,750,1100,6,1,0
2019-02-09 11:10:31.730000-06:00,2019-02-09 11:10:35.430000-06:00,0.36363636363636354,550,750,7,1,0
